time,user_id,request,movie_id,rating
2024-02-27T23:08:13,419181,GET /rate/the+lord+of+the+rings+the+two+towers+2002=4,the+lord+of+the+rings+the+two+towers+2002,4
2024-02-27T23:08:14,113803,GET /rate/the+woman+in+the+window+1944=4,the+woman+in+the+window+1944,4
2024-02-27T23:08:15,413161,GET /rate/field+of+dreams+1989=4,field+of+dreams+1989,4
2024-02-27T23:08:15,445573,GET /rate/the+shining+1980=4,the+shining+1980,4
2024-02-27T23:08:16,305444,GET /rate/sahara+1943=4,sahara+1943,4
2024-02-27T23:08:16,370947,GET /rate/sahara+1943=4,sahara+1943,4
2024-02-27T23:08:16,410886,GET /rate/crocodile+dundee+ii+1988=3,crocodile+dundee+ii+1988,3
2024-02-27T23:08:16,338914,GET /rate/leon+the+professional+1994=3,leon+the+professional+1994,3
2024-02-27T23:08:18,42415,GET /rate/tom+and+huck+1995=4,tom+and+huck+1995,4
2024-02-27T23:08:18,414159,GET /rate/for+ever+mozart+1996=4,for+ever+mozart+1996,4
2024-02-27T23:08:19,68372,GET /rate/applause+1930=4,applause+1930,4
2024-02-27T23:08:19,72637,GET /rate/ladybird+ladybird+1994=4,ladybird+ladybird+1994,4
2024-02-27T23:08:19,351838,GET /rate/igby+goes+down+2002=4,igby+goes+down+2002,4
2024-02-27T23:08:21,376037,GET /rate/the+full+monty+1997=3,the+full+monty+1997,3
2024-02-27T23:08:21,88212,GET /rate/harry+potter+and+the+deathly+hallows+part+1+2010=5,harry+potter+and+the+deathly+hallows+part+1+2010,5
2024-02-27T23:08:22,444290,GET /rate/the+ascent+1977=2,the+ascent+1977,2
2024-02-27T23:08:22,51395,GET /rate/tarzan+and+his+mate+1934=4,tarzan+and+his+mate+1934,4
2024-02-27T23:08:22,489980,GET /rate/the+little+mermaid+1989=3,the+little+mermaid+1989,3
2024-02-27T23:08:22,312152,GET /rate/the+proposition+2005=4,the+proposition+2005,4
2024-02-28T07:39:45,28097,GET /rate/batman+begins+2005=5,batman+begins+2005,5
2024-02-28T07:39:46,494796,GET /rate/the+great+escape+1963=4,the+great+escape+1963,4
2024-02-28T07:39:47,299655,GET /rate/sex+ed+2014=4,sex+ed+2014,4
2024-02-28T07:39:47,378267,GET /rate/the+wonderful_+horrible+life+of+leni+riefenstahl+1993=3,the+wonderful_+horrible+life+of+leni+riefenstahl+1993,3
2024-02-28T07:39:47,184678,GET /rate/howls+moving+castle+2004=4,howls+moving+castle+2004,4
2024-02-28T07:39:48,247400,GET /rate/black+swan+2010=4,black+swan+2010,4
2024-02-28T07:39:48,236383,GET /rate/king+of+new+york+1990=4,king+of+new+york+1990,4
2024-02-28T07:39:49,103313,GET /rate/the+hidden+face+2011=4,the+hidden+face+2011,4
2024-02-28T07:39:49,72120,GET /rate/rear+window+1954=5,rear+window+1954,5
2024-02-28T07:39:49,1473,GET /rate/seven+samurai+1954=4,seven+samurai+1954,4
2024-02-28T07:39:50,353934,GET /rate/fight+club+1999=4,fight+club+1999,4
2024-02-28T07:39:50,54773,GET /rate/daddy-long-legs+1919=5,daddy-long-legs+1919,5
2024-02-28T07:39:51,510127,GET /rate/25th+hour+2002=4,25th+hour+2002,4
2024-02-28T07:39:51,38437,GET /rate/the+remains+of+the+day+1993=4,the+remains+of+the+day+1993,4
2024-02-28T07:39:52,408591,GET /rate/se7en+1995=4,se7en+1995,4
2024-02-28T07:39:52,193069,GET /rate/the+spongebob+movie+sponge+out+of+water+2015=3,the+spongebob+movie+sponge+out+of+water+2015,3
2024-02-28T07:39:53,223986,GET /rate/slither+2006=4,slither+2006,4
2024-02-28T07:39:53,412034,GET /rate/the+trial+of+the+incredible+hulk+1989=4,the+trial+of+the+incredible+hulk+1989,4
2024-02-28T07:39:53,167419,GET /rate/diary+of+a+cannibal+2007=4,diary+of+a+cannibal+2007,4
2024-02-28T07:39:53,284386,GET /rate/the+lord+of+the+rings+the+two+towers+2002=5,the+lord+of+the+rings+the+two+towers+2002,5
2024-02-28T07:39:54,240880,GET /rate/the+brood+1979=4,the+brood+1979,4
2024-02-28T07:39:54,176043,GET /rate/where+the+heart+is+2000=4,where+the+heart+is+2000,4
2024-02-28T07:39:54,394157,GET /rate/the+avengers+2012=4,the+avengers+2012,4
2024-02-28T07:39:54,205205,GET /rate/the+maze+runner+2014=3,the+maze+runner+2014,3
2024-02-28T07:39:55,145874,GET /rate/written+on+the+wind+1956=4,written+on+the+wind+1956,4
2024-02-28T07:39:55,296595,GET /rate/guardians+of+the+galaxy+2014=3,guardians+of+the+galaxy+2014,3
2024-02-28T07:39:56,449587,GET /rate/chloe+2009=4,chloe+2009,4
2024-02-28T07:39:58,504445,GET /rate/return+of+the+jedi+1983=4,return+of+the+jedi+1983,4
2024-02-28T07:39:59,300080,GET /rate/grace+2014=4,grace+2014,4
2024-02-28T07:40:03,443025,GET /rate/finding+nemo+2003=3,finding+nemo+2003,3
2024-02-28T07:40:03,435196,GET /rate/open+range+2003=4,open+range+2003,4
2024-02-28T07:40:04,117403,GET /rate/halloween+ii+1981=4,halloween+ii+1981,4
2024-02-28T07:40:05,43753,GET /rate/body+of+evidence+1993=2,body+of+evidence+1993,2
2024-02-28T07:40:06,54531,GET /rate/life+of+pi+2012=4,life+of+pi+2012,4
2024-02-28T07:40:07,142598,GET /rate/the+cable+guy+1996=3,the+cable+guy+1996,3
2024-02-28T07:40:07,5603,GET /rate/the+colour+of+magic+2008=3,the+colour+of+magic+2008,3
2024-02-28T07:40:07,482892,GET /rate/ladies+vs+ricky+bahl+2011=4,ladies+vs+ricky+bahl+2011,4
2024-02-28T07:40:09,226507,GET /rate/gidget+1959=4,gidget+1959,4
2024-02-28T07:40:10,139364,GET /rate/the+messenger+the+story+of+joan+of+arc+1999=4,the+messenger+the+story+of+joan+of+arc+1999,4
2024-02-28T07:40:10,135222,GET /rate/the+shawshank+redemption+1994=3,the+shawshank+redemption+1994,3
2024-02-28T07:40:11,35360,GET /rate/richard+pryor+live+on+the+sunset+strip+1982=3,richard+pryor+live+on+the+sunset+strip+1982,3
2024-02-28T07:40:12,491368,GET /rate/the+hobbit+an+unexpected+journey+2012=4,the+hobbit+an+unexpected+journey+2012,4
2024-02-28T07:40:12,433633,GET /rate/shrek+2001=5,shrek+2001,5
2024-02-28T07:40:12,200847,GET /rate/what+planet+are+you+from+2000=3,what+planet+are+you+from+2000,3
2024-02-28T07:40:13,311323,GET /rate/hamlet+1964=4,hamlet+1964,4
2024-02-28T07:40:15,405870,GET /rate/harvey+1950=3,harvey+1950,3
2024-02-28T07:40:15,302030,GET /rate/running+1979=4,running+1979,4
2024-02-28T07:40:15,492055,GET /rate/frank+herberts+children+of+dune+2003=2,frank+herberts+children+of+dune+2003,2
2024-02-28T07:40:15,459798,GET /rate/the+little+princess+1939=5,the+little+princess+1939,5
2024-02-28T07:40:16,306808,GET /rate/inherit+the+wind+1960=4,inherit+the+wind+1960,4
2024-02-28T07:40:17,205134,GET /rate/megamind+2010=4,megamind+2010,4
2024-02-28T07:40:17,67580,GET /rate/elite+squad+2007=4,elite+squad+2007,4
2024-02-28T07:40:18,418843,GET /rate/the+imitation+game+2014=3,the+imitation+game+2014,3
2024-02-28T07:40:19,82059,GET /rate/thrive+2011=3,thrive+2011,3
2024-02-28T07:40:19,10861,GET /rate/letters+from+iwo+jima+2006=4,letters+from+iwo+jima+2006,4
2024-02-28T07:40:19,456715,GET /rate/a+bugs+life+1998=3,a+bugs+life+1998,3
2024-02-28T07:40:22,374096,GET /rate/dragon+ball+z+bojack+unbound+1993=3,dragon+ball+z+bojack+unbound+1993,3
2024-02-28T07:40:22,74873,GET /rate/beauty+and+the+beast+1991=4,beauty+and+the+beast+1991,4
2024-02-28T07:40:24,62360,GET /rate/monsters_+inc.+2001=5,monsters_+inc.+2001,5
2024-02-28T07:40:24,448792,GET /rate/12+angry+men+1997=4,12+angry+men+1997,4
2024-02-28T07:40:25,468077,GET /rate/raiders+of+the+lost+ark+1981=3,raiders+of+the+lost+ark+1981,3
2024-02-28T07:40:26,517326,GET /rate/insomnia+2002=5,insomnia+2002,5
2024-02-28T07:40:27,363407,GET /rate/the+search+for+santa+paws+2010=4,the+search+for+santa+paws+2010,4
2024-02-28T07:40:27,485795,GET /rate/crouching+tiger_+hidden+dragon+2000=4,crouching+tiger_+hidden+dragon+2000,4
2024-02-28T07:40:29,254306,GET /rate/kids+world+2001=3,kids+world+2001,3
2024-02-28T07:40:31,363615,GET /rate/harry+potter+and+the+chamber+of+secrets+2002=4,harry+potter+and+the+chamber+of+secrets+2002,4
2024-02-28T07:40:31,306115,GET /rate/harry+potter+and+the+deathly+hallows+part+1+2010=5,harry+potter+and+the+deathly+hallows+part+1+2010,5
2024-02-28T07:40:32,170741,GET /rate/oceans+eleven+1960=4,oceans+eleven+1960,4
2024-02-28T07:40:32,57435,GET /rate/disconnect+2012=4,disconnect+2012,4
2024-02-28T07:40:33,282586,GET /rate/one+flew+over+the+cuckoos+nest+1975=5,one+flew+over+the+cuckoos+nest+1975,5
2024-02-27T23:08:23,209820,GET /rate/funny+people+2009=4,funny+people+2009,4
2024-02-27T23:08:23,295171,GET /rate/beauty+and+the+beast+1991=4,beauty+and+the+beast+1991,4
2024-02-27T23:08:23,29998,GET /rate/forrest+gump+1994=5,forrest+gump+1994,5
2024-02-27T23:08:23,74538,GET /rate/men+of+honor+2000=3,men+of+honor+2000,3
2024-02-27T23:08:24,401635,GET /rate/rogue+cop+1954=4,rogue+cop+1954,4
2024-02-27T23:08:24,108237,GET /rate/mutiny+on+the+bounty+1935=4,mutiny+on+the+bounty+1935,4
2024-02-27T23:08:25,256773,GET /rate/infernal+affairs+iii+2003=3,infernal+affairs+iii+2003,3
2024-02-27T23:08:25,131691,GET /rate/underground+1995=3,underground+1995,3
2024-02-27T23:08:25,370103,GET /rate/the+secret+of+kells+2009=3,the+secret+of+kells+2009,3
2024-02-27T23:08:25,98682,GET /rate/spiral+2007=2,spiral+2007,2
2024-02-27T23:08:27,487370,GET /rate/soul+food+1997=3,soul+food+1997,3
2024-02-27T23:08:27,203156,GET /rate/sleepless+in+seattle+1993=4,sleepless+in+seattle+1993,4
2024-02-27T23:08:28,32745,GET /rate/its+a+wonderful+life+1946=4,its+a+wonderful+life+1946,4
2024-02-27T23:08:28,155342,GET /rate/a+complete+history+of+my+sexual+failures+2008=5,a+complete+history+of+my+sexual+failures+2008,5
2024-02-27T23:08:29,205008,GET /rate/blue+sky+1994=3,blue+sky+1994,3
2024-02-27T23:08:29,376271,GET /rate/prisoner+of+the+mountains+1996=4,prisoner+of+the+mountains+1996,4
2024-02-27T23:08:30,462541,GET /rate/prancer+1989=3,prancer+1989,3
2024-02-27T23:08:31,322316,GET /rate/looking+for+richard+1996=4,looking+for+richard+1996,4
2024-02-27T23:08:32,457750,GET /rate/real+women+have+curves+2002=4,real+women+have+curves+2002,4
2024-02-27T23:08:32,501919,GET /rate/shes+all+that+1999=4,shes+all+that+1999,4
2024-02-27T23:08:32,222964,GET /rate/something+borrowed+2011=3,something+borrowed+2011,3
2024-02-27T23:08:32,125278,GET /rate/david+cross+bigger+and+blackerer+2010=4,david+cross+bigger+and+blackerer+2010,4
2024-02-27T23:08:33,285710,GET /rate/the+bone+man+2009=4,the+bone+man+2009,4
2024-02-27T23:08:33,278759,GET /rate/its+my+party+1996=4,its+my+party+1996,4
2024-02-27T23:08:33,423665,GET /rate/tyrannosaur+2011=3,tyrannosaur+2011,3
2024-02-27T23:08:33,364400,GET /rate/the+equalizer+2014=2,the+equalizer+2014,2
2024-02-27T23:08:33,71311,GET /rate/crash+1996=4,crash+1996,4
2024-02-27T23:08:34,123084,GET /rate/the+hunter+2011=4,the+hunter+2011,4
2024-02-27T23:08:34,398001,GET /rate/indiana+jones+and+the+last+crusade+1989=4,indiana+jones+and+the+last+crusade+1989,4
2024-02-27T23:08:35,43047,GET /rate/pirates+of+the+caribbean+dead+mans+chest+2006=4,pirates+of+the+caribbean+dead+mans+chest+2006,4
2024-02-27T23:08:35,235467,GET /rate/seven+samurai+1954=4,seven+samurai+1954,4
2024-02-27T23:08:35,117260,GET /rate/the+apparition+2012=2,the+apparition+2012,2
2024-02-27T23:08:35,449730,GET /rate/bicycle+thieves+1948=4,bicycle+thieves+1948,4
2024-02-27T23:08:35,97609,GET /rate/the+secret+life+of+bees+2008=4,the+secret+life+of+bees+2008,4
2024-02-27T23:08:36,475423,GET /rate/prt--porter+1994=2,prt--porter+1994,2
2024-02-27T23:08:36,412279,GET /rate/the+hidden+fortress+1958=5,the+hidden+fortress+1958,5
2024-02-27T23:08:36,366955,GET /rate/ice+age+the+meltdown+2006=4,ice+age+the+meltdown+2006,4
2024-02-27T23:08:37,162434,GET /rate/la+dolce+vita+1960=4,la+dolce+vita+1960,4
2024-02-27T23:08:37,328180,GET /rate/the+young+in+heart+1938=4,the+young+in+heart+1938,4
2024-02-27T23:08:37,295937,GET /rate/im+gonna+git+you+sucka+1988=4,im+gonna+git+you+sucka+1988,4
2024-02-27T23:08:37,145297,GET /rate/the+lion+king+1994=4,the+lion+king+1994,4
2024-02-27T23:08:38,302623,GET /rate/amelia+2009=4,amelia+2009,4
2024-02-27T23:08:39,476528,GET /rate/the+color+of+paradise+1999=5,the+color+of+paradise+1999,5
2024-02-27T23:08:39,382634,GET /rate/the+hustler+1961=4,the+hustler+1961,4
2024-02-27T23:08:40,2993,GET /rate/rocco+and+his+brothers+1960=4,rocco+and+his+brothers+1960,4
2024-02-27T23:08:40,43600,GET /rate/wonderful+days+2003=4,wonderful+days+2003,4
2024-02-27T23:08:40,171469,GET /rate/camp+nowhere+1994=2,camp+nowhere+1994,2
2024-02-27T23:08:40,190092,GET /rate/the+hobbit+an+unexpected+journey+2012=3,the+hobbit+an+unexpected+journey+2012,3
2024-02-27T23:08:41,91168,GET /rate/20_000+leagues+under+the+sea+1954=4,20_000+leagues+under+the+sea+1954,4
2024-02-27T23:08:41,167280,GET /rate/mystery+train+1989=4,mystery+train+1989,4
2024-02-27T23:08:41,507141,GET /rate/aladdin+1992=3,aladdin+1992,3
2024-02-27T23:08:41,186976,GET /rate/dont+look+now+1973=4,dont+look+now+1973,4
2024-02-27T23:08:41,84814,GET /rate/off+the+map+2003=5,off+the+map+2003,5
2024-02-27T23:08:41,366508,GET /rate/3-iron+2004=4,3-iron+2004,4
2024-02-27T23:08:41,220756,GET /rate/nelly+and+monsieur+arnaud+1996=4,nelly+and+monsieur+arnaud+1996,4
2024-02-27T23:08:42,444069,GET /rate/spirited+away+2001=4,spirited+away+2001,4
2024-02-27T23:08:42,312700,GET /rate/the+mark+of+zorro+1940=4,the+mark+of+zorro+1940,4
2024-02-27T23:08:43,477698,GET /rate/family+guy+presents+stewie+griffin+the+untold+story+2005=4,family+guy+presents+stewie+griffin+the+untold+story+2005,4
2024-02-27T23:08:43,43120,GET /rate/good+will+hunting+1997=4,good+will+hunting+1997,4
2024-02-27T23:08:43,231952,GET /rate/mans+favorite+sport+1964=4,mans+favorite+sport+1964,4
2024-02-27T23:08:43,482177,GET /rate/juarez+1939=3,juarez+1939,3
2024-02-27T23:08:43,417431,GET /rate/borat+cultural+learnings+of+america+for+make+benefit+glorious+nation+of+kazakhstan+2006=4,borat+cultural+learnings+of+america+for+make+benefit+glorious+nation+of+kazakhstan+2006,4
2024-02-27T23:08:44,497963,GET /rate/chicago+massacre+richard+speck+2007=3,chicago+massacre+richard+speck+2007,3
2024-02-27T23:08:44,208984,GET /rate/sraphine+2008=5,sraphine+2008,5
2024-02-27T23:08:45,308134,GET /rate/the+mask+1994=4,the+mask+1994,4
2024-02-27T23:08:45,215092,GET /rate/ai+weiwei+never+sorry+2012=3,ai+weiwei+never+sorry+2012,3
2024-02-27T23:08:46,434082,GET /rate/seven+samurai+1954=5,seven+samurai+1954,5
2024-02-27T23:08:46,123764,GET /rate/the+thief+of+bagdad+1940=5,the+thief+of+bagdad+1940,5
2024-02-28T07:40:34,199005,GET /rate/shorts+2009=2,shorts+2009,2
2024-02-28T07:40:37,338127,GET /rate/gods+and+monsters+1998=5,gods+and+monsters+1998,5
2024-02-28T07:40:38,229267,GET /rate/the+monkey+king+2014=4,the+monkey+king+2014,4
2024-02-28T07:40:38,274733,GET /rate/2001+a+space+odyssey+1968=4,2001+a+space+odyssey+1968,4
2024-02-28T07:40:39,123017,GET /rate/maleficent+2014=3,maleficent+2014,3
2024-02-28T07:40:39,176008,GET /rate/home+for+the+holidays+1995=3,home+for+the+holidays+1995,3
2024-02-28T07:40:40,403795,GET /rate/wendy+and+lucy+2008=3,wendy+and+lucy+2008,3
2024-02-28T07:40:40,517514,GET /rate/forces+of+nature+1999=3,forces+of+nature+1999,3
2024-02-28T07:40:41,385562,GET /rate/a+single+man+2009=4,a+single+man+2009,4
2024-02-28T07:40:43,304813,GET /rate/kamikaze+girls+2004=4,kamikaze+girls+2004,4
2024-02-28T07:40:44,465130,GET /rate/kikis+delivery+service+1989=3,kikis+delivery+service+1989,3
2024-02-28T07:40:44,342882,GET /rate/maniac+cop+2+1990=3,maniac+cop+2+1990,3
2024-02-28T07:40:45,23546,GET /rate/it+follows+2015=4,it+follows+2015,4
2024-02-28T07:40:46,109382,GET /rate/up+in+the+air+2009=4,up+in+the+air+2009,4
2024-02-28T07:40:47,185325,GET /rate/love+the+hard+way+2003=3,love+the+hard+way+2003,3
2024-02-28T07:40:48,325960,GET /rate/the+grifters+1990=4,the+grifters+1990,4
2024-02-28T07:40:50,237304,GET /rate/last+holiday+2006=4,last+holiday+2006,4
2024-02-28T07:40:50,274631,GET /rate/dear+frankie+2004=5,dear+frankie+2004,5
2024-02-28T07:40:50,71248,GET /rate/the+unknown+soldier+1955=4,the+unknown+soldier+1955,4
2024-02-28T07:40:51,459519,GET /rate/action+jackson+1988=2,action+jackson+1988,2
2024-02-28T07:40:51,286117,GET /rate/8+1963=4,8+1963,4
2024-02-28T07:40:52,508733,GET /rate/grease+1978=3,grease+1978,3
2024-02-28T07:40:52,105998,GET /rate/my+lucky+stars+1985=3,my+lucky+stars+1985,3
2024-02-28T07:40:53,20737,GET /rate/toy+story+2+1999=3,toy+story+2+1999,3
2024-02-28T07:40:53,61859,GET /rate/letters+from+iwo+jima+2006=4,letters+from+iwo+jima+2006,4
2024-02-28T07:40:55,440173,GET /rate/apollo+13+to+the+edge+and+back+1994=4,apollo+13+to+the+edge+and+back+1994,4
2024-02-28T07:40:55,407835,GET /rate/miracle+on+34th+street+1947=4,miracle+on+34th+street+1947,4
2024-02-28T07:40:56,307956,GET /rate/sing+your+song+2012=4,sing+your+song+2012,4
2024-02-28T07:40:56,157274,GET /rate/zatichi+the+fugitive+1963=3,zatichi+the+fugitive+1963,3
2024-02-28T07:40:57,53206,GET /rate/animal+factory+2000=4,animal+factory+2000,4
2024-02-28T07:40:58,418165,GET /rate/the+dreamers+2003=4,the+dreamers+2003,4
2024-02-28T07:40:58,124296,GET /rate/tale+of+a+forest+2012=3,tale+of+a+forest+2012,3
2024-02-28T07:40:58,412366,GET /rate/children+of+a+lesser+god+1986=4,children+of+a+lesser+god+1986,4
2024-02-28T07:40:59,141721,GET /rate/the+scarecrow+1920=3,the+scarecrow+1920,3
2024-02-28T07:40:59,187842,GET /rate/the+client+1994=4,the+client+1994,4
2024-02-28T07:41:01,233391,GET /rate/saving+private+ryan+1998=4,saving+private+ryan+1998,4
2024-02-28T07:41:02,203498,GET /rate/the+ice+house+1997=4,the+ice+house+1997,4
2024-02-28T07:41:02,395927,GET /rate/castle+in+the+sky+1986=4,castle+in+the+sky+1986,4
2024-02-28T07:41:03,342402,GET /rate/malaya+1949=4,malaya+1949,4
2024-02-28T07:41:03,2079,GET /rate/american+movie+1999=4,american+movie+1999,4
2024-02-28T07:41:05,322059,GET /rate/amlie+2001=4,amlie+2001,4
2024-02-28T07:41:05,54760,GET /rate/twenty-four+eyes+1954=3,twenty-four+eyes+1954,3
2024-02-28T07:41:07,452444,GET /rate/nine+queens+2000=4,nine+queens+2000,4
2024-02-28T07:41:08,217268,GET /rate/the+imitation+game+2014=5,the+imitation+game+2014,5
2024-02-28T07:41:09,471098,GET /rate/raiders+of+the+lost+ark+1981=5,raiders+of+the+lost+ark+1981,5
2024-02-28T07:41:10,30175,GET /rate/iron+man+2008=4,iron+man+2008,4
2024-02-28T07:41:11,96628,GET /rate/constantine+2005=4,constantine+2005,4
2024-02-28T07:41:12,177185,GET /rate/men+in+black+1997=4,men+in+black+1997,4
2024-02-28T07:41:14,176635,GET /rate/m+1931=4,m+1931,4
2024-02-28T07:41:15,411929,GET /rate/iron+man+3+2013=3,iron+man+3+2013,3
2024-02-28T07:41:17,316452,GET /rate/the+five+obstructions+2003=4,the+five+obstructions+2003,4
2024-02-28T07:41:18,420827,GET /rate/the+reader+2008=4,the+reader+2008,4
2024-02-28T07:41:19,343028,GET /rate/m*a*s*h+1970=4,m*a*s*h+1970,4
2024-02-28T07:41:19,446376,GET /rate/the+sound+of+music+1965=3,the+sound+of+music+1965,3
2024-02-28T07:41:21,145582,GET /rate/the+awful+truth+1937=5,the+awful+truth+1937,5
2024-02-27T23:08:46,389649,GET /rate/please+vote+for+me+2007=4,please+vote+for+me+2007,4
2024-02-27T23:08:46,440619,GET /rate/frankenstein+1931=4,frankenstein+1931,4
2024-02-27T23:08:47,317747,GET /rate/a+canterbury+tale+1944=4,a+canterbury+tale+1944,4
2024-02-27T23:08:47,229265,GET /rate/october+sky+1999=5,october+sky+1999,5
2024-02-27T23:08:48,49767,GET /rate/beauty+and+the+beast+1946=4,beauty+and+the+beast+1946,4
2024-02-27T23:08:48,260659,GET /rate/a+cry+in+the+wild+1990=3,a+cry+in+the+wild+1990,3
2024-02-27T23:08:50,85125,GET /rate/new+wave+2008=3,new+wave+2008,3
2024-02-27T23:08:50,349012,GET /rate/torment+1944=4,torment+1944,4
2024-02-27T23:08:50,425349,GET /rate/seven+samurai+1954=4,seven+samurai+1954,4
2024-02-27T23:08:52,133611,GET /rate/watchmen+2009=3,watchmen+2009,3
2024-02-27T23:08:52,190722,GET /rate/richard+iii+1995=3,richard+iii+1995,3
2024-02-27T23:08:52,168819,GET /rate/the+sword+in+the+stone+1963=4,the+sword+in+the+stone+1963,4
2024-02-27T23:08:53,199925,GET /rate/angels+and+insects+1995=3,angels+and+insects+1995,3
2024-02-27T23:08:53,279147,GET /rate/dust+in+the+wind+1986=3,dust+in+the+wind+1986,3
2024-02-27T23:08:53,36412,GET /rate/young+tom+edison+1940=3,young+tom+edison+1940,3
2024-02-27T23:08:55,430793,GET /rate/dealin+with+idiots+2013=5,dealin+with+idiots+2013,5
2024-02-27T23:08:55,163764,GET /rate/the+night+of+the+hunter+1955=3,the+night+of+the+hunter+1955,3
2024-02-27T23:08:56,106109,GET /rate/lunacy+2005=3,lunacy+2005,3
2024-02-27T23:08:56,440145,GET /rate/the+dark+knight+rises+2012=3,the+dark+knight+rises+2012,3
2024-02-27T23:08:57,171870,GET /rate/lord+of+the+flies+1963=5,lord+of+the+flies+1963,5
2024-02-27T23:08:57,309877,GET /rate/dumbo+1941=4,dumbo+1941,4
2024-02-27T23:08:58,324229,GET /rate/the+little+mermaid+1989=4,the+little+mermaid+1989,4
2024-02-27T23:08:58,495468,GET /rate/ballet+shoes+2008=3,ballet+shoes+2008,3
2024-02-27T23:08:58,362501,GET /rate/once+were+warriors+1994=3,once+were+warriors+1994,3
2024-02-27T23:08:58,269074,GET /rate/the+conversation+1974=4,the+conversation+1974,4
2024-02-27T23:08:59,209857,GET /rate/afro+samurai+resurrection+2009=4,afro+samurai+resurrection+2009,4
2024-02-27T23:08:59,113389,GET /rate/nouvelle+vague+1990=3,nouvelle+vague+1990,3
2024-02-27T23:08:59,214805,GET /rate/modulations+1998=2,modulations+1998,2
2024-02-27T23:09:01,491187,GET /rate/eat+drink+man+woman+1994=3,eat+drink+man+woman+1994,3
2024-02-27T23:09:01,315720,GET /rate/capote+2005=5,capote+2005,5
2024-02-27T23:09:01,180808,GET /rate/brassed+off+1996=3,brassed+off+1996,3
2024-02-27T23:09:01,242539,GET /rate/gone+with+the+wind+1939=3,gone+with+the+wind+1939,3
2024-02-27T23:09:02,415655,GET /rate/steel+1979=3,steel+1979,3
2024-02-27T23:09:03,58192,GET /rate/elling+2001=3,elling+2001,3
2024-02-27T23:09:03,295490,GET /rate/dinosaurus+1960=3,dinosaurus+1960,3
2024-02-27T23:09:03,104022,GET /rate/young+and+innocent+1937=4,young+and+innocent+1937,4
2024-02-27T23:09:03,262172,GET /rate/harry+potter+and+the+deathly+hallows+part+2+2011=5,harry+potter+and+the+deathly+hallows+part+2+2011,5
2024-02-27T23:09:05,56041,GET /rate/city+of+god+2002=5,city+of+god+2002,5
2024-02-27T23:09:05,104224,GET /rate/toy+story+3+2010=5,toy+story+3+2010,5
2024-02-27T23:09:06,362611,GET /rate/henry+v+1989=4,henry+v+1989,4
2024-02-27T23:09:06,405198,GET /rate/gladiator+2000=4,gladiator+2000,4
2024-02-27T23:09:06,164737,GET /rate/secretariat+2010=4,secretariat+2010,4
2024-02-27T23:09:06,215914,GET /rate/avatar+2009=4,avatar+2009,4
2024-02-27T23:09:06,516429,GET /rate/the+theory+of+everything+2014=4,the+theory+of+everything+2014,4
2024-02-27T23:09:06,451507,GET /rate/the+lion+king+1+2004=4,the+lion+king+1+2004,4
2024-02-27T23:09:07,449873,GET /rate/brians+song+1971=3,brians+song+1971,3
2024-02-27T23:09:07,264892,GET /rate/mon+oncle+1958=5,mon+oncle+1958,5
2024-02-27T23:09:07,494443,GET /rate/whos+harry+crumb+1989=3,whos+harry+crumb+1989,3
2024-02-27T23:09:07,452014,GET /rate/alien+1979=4,alien+1979,4
2024-02-27T23:09:08,50384,GET /rate/the+interview+2014=3,the+interview+2014,3
2024-02-27T23:09:08,385581,GET /rate/jesus+son+1999=4,jesus+son+1999,4
2024-02-27T23:09:09,516238,GET /rate/holiday+1938=5,holiday+1938,5
2024-02-27T23:09:10,86591,GET /rate/mafioso+1962=4,mafioso+1962,4
2024-02-27T23:09:10,237181,GET /rate/halloween+1978=4,halloween+1978,4
2024-02-27T23:09:10,503562,GET /rate/hud+1963=4,hud+1963,4
2024-02-27T23:09:10,58720,GET /rate/the+trip+2002=3,the+trip+2002,3
2024-02-27T23:09:10,219623,GET /rate/cinderella+1950=3,cinderella+1950,3
2024-02-28T07:41:21,29758,GET /rate/man+with+a+movie+camera+1929=5,man+with+a+movie+camera+1929,5
2024-02-28T07:41:22,56793,GET /rate/the+godfather+1972=4,the+godfather+1972,4
2024-02-28T07:41:23,448261,GET /rate/sylvia+2003=4,sylvia+2003,4
2024-02-28T07:41:23,320710,GET /rate/suddenly_+last+summer+1959=4,suddenly_+last+summer+1959,4
2024-02-28T07:41:24,462412,GET /rate/12+angry+men+1997=4,12+angry+men+1997,4
2024-02-28T07:41:24,113792,GET /rate/howls+moving+castle+2004=4,howls+moving+castle+2004,4
2024-02-28T07:41:24,290005,GET /rate/a+hard+days+night+1964=5,a+hard+days+night+1964,5
2024-02-28T07:41:25,249813,GET /rate/arn+the+knight+templar+2007=4,arn+the+knight+templar+2007,4
2024-02-28T07:41:26,204605,GET /rate/restraint+2008=4,restraint+2008,4
2024-02-28T07:41:26,26294,GET /rate/the+graduate+1967=5,the+graduate+1967,5
2024-02-28T07:41:27,10451,GET /rate/homicidal+1961=3,homicidal+1961,3
2024-02-28T07:41:27,314740,GET /rate/ratatouille+2007=4,ratatouille+2007,4
2024-02-28T07:41:27,184102,GET /rate/dr.+horribles+sing-along+blog+2008=5,dr.+horribles+sing-along+blog+2008,5
2024-02-28T07:41:27,357466,GET /rate/the+godfather+1972=5,the+godfather+1972,5
