user_id,movie_id,rating
85104,back+to+the+future+1985,3
12494,star+wars+1977,4
80835,tombstone+1993,5
25961,wag+the+dog+1997,4
141933,the+bone+collector+1999,3
79229,jurassic+park+1993,3
8500,crimson+tide+1995,4
78242,the+hours+2002,3
15426,starship+troopers+1997,3
109014,twelve+monkeys+1995,5
25961,fanboys+2009,5
8500,twister+1996,3
7079,from+dusk+till+dawn+1996,3
164466,x-men+2000,3
120140,american+pie+1999,3
135553,the+score+2001,4
107819,harry+potter+and+the+prisoner+of+azkaban+2004,5
193906,the+silence+of+the+lambs+1991,5
189966,the+hurricane+1999,2
71905,natural+born+killers+1994,3
12494,the+birdcage+1996,3
135553,patton+1970,2
25961,10+items+or+less+2006,4
121919,spider-man+2+2004,5
9324,everyone+says+i+love+you+1996,5
160623,the+fog+of+war+2003,4
45704,mighty+aphrodite+1995,1
197215,doubt+2008,4
80835,speed+1994,4
208409,when+night+is+falling+1995,5
15926,get+shorty+1995,3
78242,memento+2000,3
87234,dancer+in+the+dark+2000,4
89591,m*a*s*h+1970,4
9324,a+thousand+acres+1997,3
186202,cliffhanger+1993,4
99190,bullets+over+broadway+1994,4
73329,the+shawshank+redemption+1994,5
69602,my+cousin+vinny+1992,3
12494,the+godfather+1972,5
104386,independence+day+1996,4
130892,the+three+musketeers+1993,4
164466,south+park+bigger_+longer++uncut+1999,1
79229,die+hard+1988,3
98890,lethal+weapon+1987,3
215210,300+2006,5
109014,the+godfather+part+ii+1974,4
12494,eraser+1996,3
25459,braveheart+1995,5
135290,the+replacements+2000,2
160623,little+otik+2001,4
7079,the+secret+of+nimh+1982,4
99190,one+night+stand+1997,3
191136,hulk+2003,2
23660,quantum+of+solace+2008,4
91032,the+birdcage+1996,3
95616,shaun+of+the+dead+2004,4
104386,down+periscope+1996,4
200537,westworld+1973,4
109014,faster_+pussycat+kill+kill+1965,4
125314,hard+target+1993,4
130748,all+dogs+go+to+heaven+1989,2
52438,charlies+angels+2000,4
215210,the+mask+1994,3
214269,black+sheep+1996,4
186202,pulp+fiction+1994,1
8500,sense+and+sensibility+1995,5
121919,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,5
80835,se7en+1995,3
72944,the+nutty+professor+1996,3
202696,leaving+las+vegas+1995,4
104386,the+rock+1996,5
89591,band+of+outsiders+1964,3
133778,forrest+gump+1994,5
78809,contact+1997,3
80835,congo+1995,3
135290,kids+1995,4
164466,harry+potter+and+the+chamber+of+secrets+2002,3
79229,the+terminator+1984,3
15426,the+mask+of+zorro+1998,3
109014,lock_+stock+and+two+smoking+barrels+1998,4
25459,under+siege+2+dark+territory+1995,4
109998,the+lion+king+1994,5
164466,shrek+2001,5
12494,father+of+the+bride+part+ii+1995,4
197215,scarface+1983,4
52438,father+of+the+bride+1950,4
120140,stigmata+1999,3
114319,get+shorty+1995,3
214269,mission+impossible+1996,2
98890,the+shawshank+redemption+1994,4
186202,schindlers+list+1993,3
160623,sheena+1984,1
197215,broken+flowers+2005,4
208409,peters+friends+1992,3
25459,three+kings+1999,4
21111,felicias+journey+1999,4
116585,dragonheart+1996,3
48287,mutiny+on+the+bounty+1935,3
181574,fight+club+1999,5
28610,blade+runner+1982,4
135290,the+passion+of+the+christ+2004,1
52438,highlander+endgame+2000,3
104386,eraser+1996,3
45704,the+cable+guy+1996,3
9324,excess+baggage+1997,1
25961,crocodile+dundee+1986,4
114319,forrest+gump+1994,5
110902,raiders+of+the+lost+ark+1981,3
8500,addams+family+values+1993,3
78809,sunset+boulevard+1950,5
180433,hero+2002,4
214269,star+trek+first+contact+1996,3
133266,romancing+the+stone+1984,3
125314,waterworld+1995,4
98890,saving+private+ryan+1998,4
72922,starship+troopers+1997,2
130892,charlies+angels+2000,4
215210,cape+fear+1962,4
69602,21+up+1977,5
25459,toy+story+1995,4
95616,nights+of+cabiria+1957,5
48621,finding+nemo+2003,5
99190,fargo+1996,5
169220,hilary+and+jackie+1998,3
41305,the+hunter+2011,3
9324,good+will+hunting+1997,5
48287,on+the+beach+1959,4
69602,a+christmas+story+1983,4
45704,fargo+1996,5
25961,the+crying+game+1992,4
117041,my+dog+skip+2000,2
104386,the+truth+about+cats++dogs+1996,5
114319,clear+and+present+danger+1994,3
151852,legends+of+the+fall+1994,3
191136,charlies+angels+full+throttle+2003,3
91032,bed+of+roses+1996,3
151852,starship+troopers+1997,4
21111,the+exorcist+1973,5
34501,meet+the+spartans+2008,1
109014,sixteen+candles+1984,5
117041,baby+boy+2001,2
215159,sabrina+1995,3
125314,judge+dredd+1995,4
214269,phenomenon+1996,4
25459,best+men+1997,4
209572,pulp+fiction+1994,5
133778,monsters_+inc.+2001,3
8500,casper+1995,3
79229,planes_+trains+and+automobiles+1987,4
98608,the+empire+strikes+back+1980,5
153310,true+romance+1993,3
116585,happy+gilmore+1996,3
173269,ghost+1990,4
78809,a+beautiful+mind+2001,3
180433,the+graduate+1967,4
41305,snowpiercer+2013,1
215210,pulp+fiction+1994,4
164466,sneakers+1992,3
45704,broken+arrow+1996,4
193906,the+usual+suspects+1995,5
169220,summer+of+sam+1999,1
214269,the+rock+1996,5
109998,natural+born+killers+1994,3
28610,field+of+dreams+1989,3
151852,schindlers+list+1993,5
12494,fargo+1996,4
23660,pretty+woman+1990,4
174055,waterworld+1995,3
15013,the+breakfast+club+1985,4
48287,vertigo+1958,4
180433,pleasantville+1998,4
48621,rain+man+1988,5
15926,while+you+were+sleeping+1995,2
25459,desperado+1995,4
164466,this+is+spinal+tap+1984,2
158767,along+came+polly+2004,3
28514,antz+1998,4
167970,the+women+1939,4
28610,paths+of+glory+1957,3
91032,twister+1996,4
15426,seven+years+in+tibet+1997,4
174055,batman+1989,4
130892,doctor+dolittle+1967,3
79229,il+posto+1961,2
180433,north+by+northwest+1959,5
48621,hoosiers+1986,5
120140,hope+floats+1998,3
78242,awakenings+1990,4
98890,monsters_+inc.+2001,4
8500,batman+1989,2
188959,panic+room+2002,4
200537,house+1986,3
45704,the+rock+1996,5
169220,sister+act+1992,4
153310,pulp+fiction+1994,5
52979,bringing+out+the+dead+1999,4
173269,sleepless+in+seattle+1993,4
12494,twelve+monkeys+1995,3
135553,the+x+files+1998,3
114319,while+you+were+sleeping+1995,4
15013,the+matrix+1999,5
15926,die+hard+with+a+vengeance+1995,3
7079,american+history+x+1998,4
90113,eternal+sunshine+of+the+spotless+mind+2004,3
181574,the+interview+2014,2
200537,dead+man+walking+1995,3
130748,bowfinger+1999,1
99190,raiders+of+the+lost+ark+1981,5
135290,the+thomas+crown+affair+1968,1
85104,star+wars+1977,5
78242,halloween+1978,2
41305,the+experiment+2001,4
56167,monsters_+inc.+2001,2
133266,ghostbusters+1984,4
69602,louis+c.k.+hilarious+2010,5
99190,delicatessen+1991,5
197215,blood+simple+1984,5
173269,speed+1994,4
158767,ferris+buellers+day+off+1986,4
215210,toys+1992,3
130892,hot+shots+part+deux+1993,4
174055,stargate+1994,5
25961,so+i+married+an+axe+murderer+1993,5
8214,ferris+buellers+day+off+1986,5
15426,sphere+1998,2
48621,no+way+out+1987,4
194387,waterworld+1995,3
117731,interview+with+the+vampire+1994,4
153310,terminator+2+judgment+day+1991,4
191136,gattaca+1997,4
208891,as+good+as+it+gets+1997,5
104386,dead+man+walking+1995,5
107819,looney+tunes+back+in+action+2003,2
34501,let+the+right+one+in+2008,3
135290,eternal+sunshine+of+the+spotless+mind+2004,1
87234,four+weddings+and+a+funeral+1994,3
158127,the+third+man+1949,5
8500,dave+1993,4
7079,star+wars+episode+ii+-+attack+of+the+clones+2002,4
117731,fargo+1996,5
167970,summer+of+sam+1999,5
9324,titanic+1997,4
215210,shooter+2007,4
174055,braveheart+1995,5
41305,the+vow+2012,5
55879,gone+with+the+wind+1939,3
158127,the+truth+about+cats++dogs+1996,5
133178,the+longest+yard+2005,5
169220,house+on+haunted+hill+1999,1
48287,melody+time+1948,1
28514,the+holiday+2006,5
166801,play+misty+for+me+1971,3
125314,apollo+13+1995,5
130748,tootsie+1982,3
48621,fatal+attraction+1987,5
169220,man+on+the+moon+1999,2
145871,red+rock+west+1993,4
117041,lock_+stock+and+two+smoking+barrels+1998,1
9324,tomorrow+never+dies+1997,4
175184,congo+1995,3
135290,pee-wees+big+adventure+1985,1
194387,jurassic+park+1993,4
169086,the+elephant+man+1980,4
21040,sabrina+1995,4
200537,theres+something+about+mary+1998,4
208891,tomorrow+never+dies+1997,4
8500,apollo+13+1995,5
166801,gladiator+2000,4
15013,the+war+of+the+roses+1989,3
145871,goodfellas+1990,5
25459,the+game+1997,4
193906,boxing+helena+1993,4
110902,groundhog+day+1993,3
211133,beverly+hills+ninja+1997,3
214269,return+of+the+jedi+1983,5
130892,lethal+weapon+2+1989,3
109014,nowhere+1997,4
52979,forces+of+nature+1999,3
79229,harry+potter+and+the+prisoner+of+azkaban+2004,2
109998,four+weddings+and+a+funeral+1994,3
208891,g.i.+jane+1997,4
180433,watchmen+2009,4
114319,pulp+fiction+1994,4
8500,jumanji+1995,4
175184,the+juror+1996,4
48621,shrek+2001,5
104386,twister+1996,3
52438,batman++robin+1997,2
215159,phenomenon+1996,4
153310,congo+1995,2
48513,gnomeo++juliet+2011,1
21040,the+american+president+1995,4
133266,heathers+1988,3
164466,the+postman+1994,1
158767,super+size+me+2004,4
135290,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,2
15013,patriot+games+1992,3
72944,fargo+1996,5
109998,addams+family+values+1993,3
211133,sesame+street+presents+follow+that+bird+1985,3
141933,the+out-of-towners+1999,3
70690,logans+run+1976,4
133778,catch+me+if+you+can+2002,4
48287,top+hat+1935,2
209572,mission+impossible+1996,4
197215,little+miss+sunshine+2006,5
117731,babe+1995,3
99190,the+full+monty+1997,4
153310,species+1995,3
158127,life+is+beautiful+1997,5
214269,twelve+monkeys+1995,3
215210,garden+state+2004,2
95616,spider-man+2002,4
215159,cold+comfort+farm+1995,5
45704,happy+gilmore+1996,5
15926,pulp+fiction+1994,4
98890,judge+dredd+1995,2
133178,get+smart+2008,4
48621,the+little+mermaid+1989,3
211133,single+white+female+1992,3
130892,die+hard+2+1990,3
98890,the+last+samurai+2003,4
15013,terminator+2+judgment+day+1991,3
109998,pretty+woman+1990,3
48287,a+place+in+the+sun+1951,5
109014,the+elephant+man+1980,5
87234,burnt+by+the+sun+1994,3
169220,happiness+1998,1
200537,the+princess+bride+1987,4
174055,congo+1995,3
78242,pulp+fiction+1994,3
169086,groundhog+day+1993,4
9324,the+english+patient+1996,5
160623,the+new+york+ripper+1982,4
158767,the+bridges+of+madison+county+1995,3
215210,the+sixth+sense+1999,5
91032,jack+1996,3
107819,the+brave+little+toaster+1987,2
104386,sabrina+1995,5
133178,angels+in+the+outfield+1994,4
72944,courage+under+fire+1996,4
117041,the+game+1997,3
209572,aliens+1986,5
117731,die+hard+with+a+vengeance+1995,4
130892,goldfinger+1964,2
173269,true+lies+1994,3
158127,little+voice+1998,3
48513,despicable+me+2010,4
162173,rounders+1998,4
167970,broadcast+news+1987,3
214269,city+hall+1996,3
91032,broken+arrow+1996,1
104386,twelve+monkeys+1995,3
151852,das+boot+1981,5
9324,contact+1997,5
133178,the+prestige+2006,4
208891,volcano+1997,3
48621,the+empire+strikes+back+1980,4
133778,the+nutty+professor+1996,2
15426,mercury+rising+1998,3
133266,superstar+1999,2
28610,e.t.+the+extra-terrestrial+1982,4
8500,aladdin+1992,3
209572,star+wars+1977,5
121919,finding+nemo+2003,5
15426,the+negotiator+1998,3
193906,total+recall+1990,5
173269,beauty+and+the+beast+1991,3
208409,exotica+1994,4
99190,farewell+my+concubine+1993,4
114319,the+specialist+1994,3
9324,the+ice+storm+1997,5
23660,office+space+1999,4
25459,the+postman+1997,4
78809,soylent+green+1973,4
48621,awakenings+1990,4
200537,ordinary+people+1980,3
52438,the+fly+1958,3
162173,high+fidelity+2000,3
41305,the+hangover+part+ii+2011,4
193906,patriot+games+1992,3
133266,austin+powers+international+man+of+mystery+1997,4
188959,ghostbusters+1984,3
135553,amlie+2001,4
191136,tomorrow+never+dies+1997,4
167970,bowfinger+1999,4
52438,bedazzled+2000,4
173269,outbreak+1995,4
55879,great+expectations+1998,3
153310,the+paper+1994,3
21040,ghost+1990,3
215210,private+parts+1997,4
120140,madonna+truth+or+dare+1991,3
21040,sense+and+sensibility+1995,5
174055,true+lies+1994,3
15013,the+mummy+returns+2001,4
209572,the+count+of+monte+cristo+2002,5
21111,raging+bull+1980,4
153310,last+action+hero+1993,3
52438,batman+1989,5
55879,jumanji+1995,3
107819,zoolander+2001,3
135290,double+jeopardy+1999,4
52979,the+thomas+crown+affair+1999,3
72944,star+trek+first+contact+1996,4
23660,the+hunger+games+2012,3
175184,tombstone+1993,3
197215,grizzly+man+2005,4
78242,schindlers+list+1993,3
133266,the+last+supper+1995,1
145871,the+terminator+1984,4
120140,stripes+1981,3
15013,the+outsiders+1983,3
188959,independence+day+1996,2
211133,field+of+dreams+1989,3
41305,the+caller+2011,2
52979,lock_+stock+and+two+smoking+barrels+1998,5
80835,pretty+woman+1990,5
153310,the+fugitive+1993,4
48287,king+creole+1958,1
48513,what+about+bob+1991,4
72944,beavis+and+butt-head+do+america+1996,3
94391,the+incredible+hulk+2008,4
175184,true+lies+1994,5
180433,heathers+1988,3
158127,as+good+as+it+gets+1997,4
158767,the+lost+boys+1987,4
91032,dragonheart+1996,3
52979,the+muse+1999,4
25459,cast+away+2000,4
200537,ninotchka+1939,3
211133,one+fine+day+1996,3
117731,batman+1989,4
15426,fallen+1998,3
209572,raiders+of+the+lost+ark+1981,5
15013,48+hrs.+1982,4
12494,dragonheart+1996,3
109014,men+in+black+1997,4
48513,the+princess+bride+1987,5
167970,the+portrait+of+a+lady+1996,3
78809,se7en+1995,5
135290,memento+2000,4
214269,star+wars+1977,5
72922,romancing+the+stone+1984,4
12494,twister+1996,3
69602,the+shawshank+redemption+1994,5
8500,die+hard+with+a+vengeance+1995,3
55879,u+turn+1997,3
21111,the+tuxedo+2002,1
48621,the+wedding+singer+1998,3
95616,autumn+sonata+1978,3
25961,1984+1956,5
15013,mary+shelleys+frankenstein+1994,3
162173,scream+1996,2
109014,trekkies+1997,5
120140,beaches+1988,1
166801,blade+runner+1982,3
200537,repo+man+1984,4
191136,the+fly+1986,3
91032,star+trek+first+contact+1996,5
158767,memento+2000,4
78242,the+godfather+1972,3
209572,the+shawshank+redemption+1994,5
21040,the+truth+about+cats++dogs+1996,4
125314,heavy+metal+1981,5
173269,waterworld+1995,3
117731,the+birdcage+1996,4
23660,jackie+brown+1997,3
15926,apollo+13+1995,1
41305,the+ugly+truth+2009,4
28514,fiddler+on+the+roof+1971,5
78809,how+the+grinch+stole+christmas+2000,1
214269,willy+wonka++the+chocolate+factory+1971,5
166801,titanic+1997,3
188959,dead+poets+society+1989,5
180433,waynes+world+1992,4
175184,leon+the+professional+1994,4
130748,alex++emma+2003,3
162173,downfall+2004,4
52438,south+park+bigger_+longer++uncut+1999,5
23660,harry+potter+and+the+deathly+hallows+part+1+2010,4
69602,the+usual+suspects+1995,4
45704,sgt.+bilko+1996,5
21111,anatomy+of+a+murder+1959,3
133266,sleepless+in+seattle+1993,1
191136,the+matrix+reloaded+2003,4
55879,the+bodyguard+1992,3
173269,ace+ventura+when+nature+calls+1995,1
94391,the+girl+with+the+dragon+tattoo+2009,4
104386,mission+impossible+1996,3
52979,the+matrix+1999,4
197215,gandhi+1982,4
94391,return+of+the+jedi+1983,4
191136,the+fast+and+the+furious+2001,3
117731,maverick+1994,5
153310,mrs.+doubtfire+1993,3
114319,star+trek+generations+1994,3
211133,blow+2001,4
133266,the+rules+of+attraction+2002,3
117041,a+few+good+men+1992,4
208891,contact+1997,3
188959,cast+away+2000,3
8500,pulp+fiction+1994,4
15426,dancer_+texas+pop.+81+1998,3
48287,the+big+sleep+1946,4
197215,hoosiers+1986,4
45704,up+close++personal+1996,5
133178,the+rescuers+1977,3
193906,rain+man+1988,1
186202,the+shawshank+redemption+1994,5
215210,groundhog+day+1993,3
80835,stargate+1994,3
211133,troy+2004,3
167970,rebecca+1940,5
202696,tin+cup+1996,1
98890,a+bugs+life+1998,3
160623,rushmore+1998,5
78809,the+nightmare+before+christmas+1993,5
91703,someone+like+you...+2001,3
133266,rushmore+1998,5
34501,x2+2003,5
166801,the+exorcist+1973,4
175184,coneheads+1993,2
21040,rob+roy+1995,3
211133,days+of+thunder+1990,3
21111,empire+records+1995,1
95616,transformers+dark+of+the+moon+2011,1
188959,for+your+eyes+only+1981,4
109014,the+secret+of+nimh+1982,5
48513,buffy+the+vampire+slayer+1992,2
48287,alice+in+wonderland+1951,1
153310,batman+forever+1995,3
12494,primal+fear+1996,3
200537,the+shawshank+redemption+1994,3
78809,men+of+honor+2000,4
197215,the+deer+hunter+1978,5
194387,cliffhanger+1993,2
208891,titanic+1997,4
211133,miracle+on+34th+street+1947,3
162173,out+of+sight+1998,3
166801,marathon+man+1976,3
15013,entrapment+1999,4
15926,beauty+and+the+beast+1991,3
214269,courage+under+fire+1996,4
94391,the+grand+budapest+hotel+2014,4
197215,raging+bull+1980,5
191136,the+brady+bunch+movie+1995,3
169086,the+hurt+locker+2008,3
158127,radioland+murders+1994,5
158767,choke+2008,4
117731,the+firm+1993,3
215210,the+net+1995,4
45704,star+wars+1977,1
208891,scream+1996,3
200537,fried+green+tomatoes+1991,3
173269,batman+forever+1995,3
133178,thor+2011,4
80835,the+santa+clause+1994,4
117731,bio-dome+1996,3
41305,the+help+2011,4
153310,cliffhanger+1993,4
135553,blade+runner+1982,3
130748,lethal+weapon+4+1998,2
48621,nell+1994,4
208891,in++out+1997,2
164466,toy+story+2+1999,3
120140,on+the+waterfront+1954,5
109998,the+american+president+1995,3
209572,american+history+x+1998,5
41305,chernobyl+diaries+2012,2
180433,the+rock+1996,4
215159,mr.+hollands+opus+1995,4
94391,alice+in+wonderland+2010,2
167970,the+commitments+1991,5
25961,last+action+hero+1993,1
194387,disclosure+1994,3
87234,mad+max+2+the+road+warrior+1981,4
209572,the+terminator+1984,5
167970,my+favorite+martian+1999,3
215210,batman+1989,4
169086,from+hell+2001,3
15426,wild+things+1998,5
169220,fight+club+1999,1
125314,ace+ventura+pet+detective+1994,3
178918,deliverance+1972,4
41305,erased+2012,3
158127,sabrina+1954,2
55879,das+boot+1981,5
98608,outbreak+1995,3
72944,rumble+in+the+bronx+1995,3
130748,alien+1979,2
188959,mr.++mrs.+smith+2005,5
34501,the+lion+king+1994,5
120140,major+payne+1995,3
193906,speed+1994,3
104386,tin+cup+1996,3
110902,jurassic+park+1993,4
41305,flight+2012,4
8500,stargate+1994,3
120140,apocalypse+now+1979,5
28610,glory+1989,5
162173,the+insider+1999,4
169220,28+days+2000,3
28514,10+things+i+hate+about+you+1999,4
109998,aladdin+1992,5
174055,the+shawshank+redemption+1994,5
209572,l.a.+confidential+1997,5
186202,batman+forever+1995,3
69602,louis+c.k.+chewed+up+2008,5
52438,the+last+supper+1995,5
130748,airplane+1980,2
21111,in+praise+of+love+2001,5
48287,rebel+without+a+cause+1955,4
167970,the+wizard+of+oz+1939,4
72944,the+birdcage+1996,1
23660,the+jackal+1997,5
25459,the+prince+of+tides+1991,4
15926,se7en+1995,4
191136,lethal+weapon+2+1989,3
197215,hud+1963,4
175184,another+stakeout+1993,3
9324,fly+away+home+1996,2
56167,devil+2010,4
169086,fight+club+1999,5
104386,toy+story+1995,4
94391,the+godfather+part+ii+1974,4
85104,friday+1995,3
164466,ed+wood+1994,2
158767,friday+1995,4
166801,fletch+1985,3
69602,good+will+hunting+1997,3
21040,true+lies+1994,3
48621,seabiscuit+2003,4
175184,to+wong+foo_+thanks+for+everything+julie+newmar+1995,4
48513,the+big+chill+1983,4
208891,scream+2+1997,2
158127,mrs.+winterbourne+1996,2
130892,waynes+world+1992,3
197215,punch-drunk+love+2002,4
72922,pretty+woman+1990,4
178918,boiler+room+2000,3
45704,barb+wire+1996,2
109014,terminator+2+judgment+day+1991,4
41305,grease+1978,5
107819,sky+captain+and+the+world+of+tomorrow+2004,3
91032,the+truth+about+cats++dogs+1996,2
114319,the+usual+suspects+1995,5
21040,the+bridges+of+madison+county+1995,4
214269,bio-dome+1996,2
167970,angel+and+the+badman+1947,3
25459,super+mario+bros.+1993,3
208891,liar+liar+1997,4
104386,fierce+creatures+1997,3
125314,the+lion+king+1994,5
15426,swept+from+the+sea+1998,3
78809,good+will+hunting+1997,5
191136,mortal+kombat+1995,4
175184,in+the+line+of+fire+1993,5
28610,schindlers+list+1993,3
158127,deconstructing+harry+1997,1
181574,the+lord+of+the+rings+the+two+towers+2002,5
162173,faceoff+1997,3
48621,field+of+dreams+1989,5
200537,henry+v+1989,5
72944,the+godfather+1972,5
133178,about+a+boy+2002,5
12494,the+river+wild+1994,3
52979,baby+geniuses+1999,1
117041,the+sixth+sense+1999,2
166801,groundhog+day+1993,3
133178,the+matrix+1999,5
208409,like+water+for+chocolate+1992,5
208891,the+english+patient+1996,4
69602,the+green+mile+1999,5
130748,twelve+monkeys+1995,5
52979,analyze+this+1999,3
114319,dumb+and+dumber+1994,3
162173,airplane+1980,4
55879,gattaca+1997,3
95616,robocop+1987,4
48621,october+sky+1999,5
52979,the+terminator+1984,4
133178,one+day+2011,5
215159,restoration+1995,5
173269,coneheads+1993,2
211133,young+guns+ii+1990,3
193906,a+perfect+murder+1998,4
158767,gone+in+sixty+seconds+2000,3
169086,crash+1996,5
151852,e.t.+the+extra-terrestrial+1982,5
209572,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
28610,terms+of+endearment+1983,3
120140,virus+1999,1
167970,metropolitan+1990,5
133266,the+lost+boys+1987,3
162173,chinatown+1974,4
87234,a+fistful+of+dollars+1964,5
180433,live+and+let+die+1973,5
28514,live+free+or+die+hard+2007,5
9324,kolya+1996,3
94391,star+wars+1977,4
72944,the+craft+1996,3
52438,the+brady+bunch+movie+1995,3
109998,interview+with+the+vampire+1994,3
209572,die+hard+with+a+vengeance+1995,5
160623,falling+down+1993,4
153310,four+weddings+and+a+funeral+1994,3
169086,la+femme+nikita+1990,4
80835,addams+family+values+1993,4
15013,minority+report+2002,3
197215,cast+away+2000,4
133266,comedian+2002,5
208409,truly+madly+deeply+1990,4
48513,parenthood+1989,4
133778,shaun+of+the+dead+2004,3
99190,a+fish+called+wanda+1988,5
78242,the+fly+1958,4
114319,babe+1995,4
188959,white+men+cant+jump+1992,4
9324,chasing+amy+1997,4
91032,fear+1996,3
87234,nadja+1994,3
215210,the+matrix+1999,4
21040,batman+forever+1995,5
23660,fight+club+1999,5
120140,back+to+the+future+part+iii+1990,1
117731,devil+in+a+blue+dress+1995,4
191136,finding+nemo+2003,4
41305,sleepless+in+seattle+1993,5
79229,the+grifters+1990,3
209572,city+of+god+2002,5
15426,he+got+game+1998,3
91703,the+whole+nine+yards+2000,4
72944,twelve+monkeys+1995,3
48513,the+color+purple+1985,4
48287,cat+on+a+hot+tin+roof+1958,3
141933,americas+sweethearts+2001,3
167970,beloved+1998,4
91032,barb+wire+1996,1
55879,gangs+of+new+york+2002,3
38787,the+limey+1999,3
28514,ghost+rider+2007,4
21040,while+you+were+sleeping+1995,5
167970,trading+places+1983,4
135553,about+schmidt+2002,3
95616,friday+the+13th+part+2+1981,2
25961,phenomenon+1996,3
135290,any+given+sunday+1999,3
48513,labyrinth+1986,4
114319,speed+1994,4
162173,pulp+fiction+1994,4
133266,loverboy+1989,2
48513,dangerous+liaisons+1988,4
15926,batman+forever+1995,1
164466,austin+powers+international+man+of+mystery+1997,1
25459,bulworth+1998,4
175184,demolition+man+1993,3
215159,ransom+1996,3
169086,the+dark+knight+rises+2012,4
52438,the+program+1993,5
167970,the+american+president+1995,2
78242,the+silence+of+the+lambs+1991,2
114319,apollo+13+1995,4
28610,the+right+stuff+1983,4
95616,the+matrix+1999,4
169086,terminator+2+judgment+day+1991,4
23660,the+lord+of+the+rings+the+two+towers+2002,4
130748,aladdin+1992,4
15013,the+untouchables+1987,4
167970,the+godfather+1972,3
7079,spider-man+2002,3
45704,dead+man+walking+1995,5
78809,atlantis+the+lost+empire+2001,5
130892,police+academy+4+citizens+on+patrol+1987,2
133266,down+and+out+in+beverly+hills+1986,2
158767,rosemarys+baby+1968,3
52438,house+1986,3
15926,natural+born+killers+1994,3
99190,dead+poets+society+1989,5
173269,pulp+fiction+1994,4
175184,the+shawshank+redemption+1994,5
158127,mary+poppins+1964,4
202696,return+of+the+jedi+1983,4
180433,willy+wonka++the+chocolate+factory+1971,4
214269,twister+1996,5
193906,sid++nancy+1986,4
8500,the+silence+of+the+lambs+1991,4
133778,planet+of+the+apes+1968,4
158767,one+flew+over+the+cuckoos+nest+1975,4
48287,the+bad+seed+1956,4
207693,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
94391,gone+girl+2014,4
169086,papillon+1973,4
200537,mona+lisa+1986,4
52979,october+sky+1999,4
79229,the+bourne+supremacy+2004,4
48621,the+shawshank+redemption+1994,5
209572,the+empire+strikes+back+1980,5
117731,super+mario+bros.+1993,3
15013,klute+1971,4
180433,army+of+darkness+1992,4
158127,shakespeare+in+love+1998,4
158767,boogie+nights+1997,3
125314,die+hard+with+a+vengeance+1995,5
52979,runaway+train+1985,3
94391,fight+club+1999,4
69602,tin+cup+1996,3
99190,twelve+monkeys+1995,4
45704,ransom+1996,5
15013,changing+lanes+2002,2
180433,rushmore+1998,3
133178,raiders+of+the+lost+ark+1981,4
79229,return+of+the+jedi+1983,3
48287,abbott+and+costello+meet+frankenstein+1948,1
55879,finding+nemo+2003,3
202696,the+rock+1996,3
21040,before+sunrise+1995,5
7079,aliens+1986,3
166801,the+talented+mr.+ripley+1999,3
211133,monsters_+inc.+2001,4
71905,se7en+1995,4
204861,moonrise+kingdom+2012,4
21111,harry+potter+and+the+chamber+of+secrets+2002,1
48513,inception+2010,5
208409,butch+cassidy+and+the+sundance+kid+1969,4
133266,dave+1993,4
200537,cool+hand+luke+1967,5
133178,the+ninth+gate+1999,2
52979,the+hunt+for+red+october+1990,4
99190,the+wings+of+the+dove+1997,4
109014,l.a.+story+1991,3
9324,l.a.+confidential+1997,4
209572,x-men+2000,5
197215,reversal+of+fortune+1990,4
21040,batman+1989,4
169220,what+lies+beneath+2000,4
158767,my+big+fat+greek+wedding+2002,3
48621,primal+fear+1996,3
214269,sudden+death+1995,3
151852,miracle+on+34th+street+1947,5
173269,don+juan+demarco+1994,4
158127,bringing+up+baby+1938,5
25961,the+maltese+falcon+1941,5
175184,the+american+president+1995,5
153310,judge+dredd+1995,1
23660,the+doors+1991,5
173269,the+lion+king+1994,4
95616,halloween+1978,5
167970,saving+private+ryan+1998,4
78242,raiders+of+the+lost+ark+1981,4
48513,the+neverending+story+1984,4
174055,goldeneye+1995,4
158767,white+men+cant+jump+1992,3
71905,in+the+line+of+fire+1993,4
181574,pulp+fiction+1994,5
23660,oceans+eleven+2001,5
80835,beauty+and+the+beast+1991,3
215210,titanic+1997,4
121919,harry+potter+and+the+philosophers+stone+2001,3
98890,casino+1995,4
214269,broken+arrow+1996,3
78242,the+frighteners+1996,4
52438,star+wars+1977,5
21040,dave+1993,5
99190,everyone+says+i+love+you+1996,4
109998,batman+1989,5
25961,lethal+weapon+2+1989,2
197215,the+last+king+of+scotland+2006,4
173269,mrs.+doubtfire+1993,4
208891,gattaca+1997,2
91032,willy+wonka++the+chocolate+factory+1971,4
133178,the+illusionist+2006,5
175184,wyatt+earp+1994,3
166801,gladiator+1992+1992,3
56167,charlie+and+the+chocolate+factory+2005,3
215210,back+to+the+future+1985,5
130892,theres+something+about+mary+1998,3
28514,constantine+2005,4
162173,snatch+2000,4
34501,forgetting+sarah+marshall+2008,4
45704,the+postman+1994,2
117731,twelve+monkeys+1995,5
